Avg Cost Per Mile,Avg Customer Revenue,Carrier,Cost Per Mile,Fiscal Month,Fiscal Year,Fiscal Quarter,Lost Revenue,Parts Cost,Parts Count,Region,Type,WW Area
0.292706334,$305 ,EASYALPHS AIRLINE,$0 ,Jul,FY-2015,Q1,$0 ,$275 ,1,Corporate Office,Budget,Corporate Office
0.823426573,$471 ,EASYALPHS AIRLINE,$1 ,Jul,FY-2015,Q1,$0 ,$424 ,1,Corporate Office,Domestic,Corporate Office
0.286423841,$173 ,EASYALPHS AIRLINE,$0 ,Jul,FY-2015,Q1,$0 ,$156 ,1,Corporate Office,Freight,Corporate Office
0.590563166,$194 ,EASYALPHS AIRLINE,$1 ,Aug,FY-2015,Q1,$0 ,$349 ,2,Corporate Office,Budget,Corporate Office
0.372037915,$157 ,EASYALPHS AIRLINE,$0 ,Aug,FY-2015,Q1,$0 ,$141 ,1,Corporate Office,Domestic,Corporate Office
0.325335893,$339 ,EASYALPHS AIRLINE,$0 ,Aug,FY-2015,Q1,$0 ,$305 ,1,LOCAL,Domestic,Business
0.547215496,$226 ,EASYALPHS AIRLINE,$1 ,Aug,FY-2015,Q1,$24 ,$407 ,2,UK,Premium,Western Europe
0.194663167,$297 ,EASYALPHS AIRLINE,$0 ,Aug,FY-2015,Q1,$0 ,"$1,602 ",6,Western Europe,Budget,Western Europe
0.156549521,$172 ,EASYALPHS AIRLINE,$0 ,Aug,FY-2015,Q1,$0 ,$309 ,2,Western Europe,Domestic,Western Europe
0.24534624,$330 ,EASYALPHS AIRLINE,$0 ,Aug,FY-2015,Q1,$32 ,$593 ,2,Western Europe,Premium,Western Europe
0.521052632,$198 ,EASYALPHS AIRLINE,$1 ,Sep,FY-2015,Q1,$0 ,$178 ,1,Corporate Office,Budget,Corporate Office
0.396860987,$177 ,EASYALPHS AIRLINE,$0 ,Sep,FY-2015,Q1,$0 ,$159 ,1,Corporate Office,Premium,Corporate Office
0.342931937,$262 ,EASYALPHS AIRLINE,$0 ,Sep,FY-2015,Q1,$0 ,$236 ,1,Germany,Budget,Northern Europe
0.285714286,$239 ,EASYALPHS AIRLINE,$0 ,Sep,FY-2015,Q1,$0 ,$644 ,3,LOCAL,Budget,Business
0.222648752,$232 ,EASYALPHS AIRLINE,$0 ,Sep,FY-2015,Q1,$0 ,$209 ,1,LOCAL,Domestic,Business
0.586092715,$354 ,EASYALPHS AIRLINE,$1 ,Sep,FY-2015,Q1,$0 ,$319 ,1,UK,Budget,Western Europe
0.413157895,$157 ,EASYALPHS AIRLINE,$0 ,Sep,FY-2015,Q1,$0 ,$141 ,1,UK,Domestic,Western Europe
0.707831325,$235 ,EASYALPHS AIRLINE,$1 ,Sep,FY-2015,Q1,$0 ,$212 ,1,UK,Freight,Western Europe
0.189281423,$232 ,EASYALPHS AIRLINE,$0 ,Sep,FY-2015,Q1,$0 ,"$3,544 ",17,Western Europe,Budget,Western Europe
0.267114523,$278 ,EASYALPHS AIRLINE,$0 ,Sep,FY-2015,Q1,$0 ,$752 ,3,Western Europe,Domestic,Western Europe
0.457894737,$174 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$0 ,$157 ,1,Corporate Office,Budget,Corporate Office
0.498663102,$187 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$0 ,$336 ,2,Corporate Office,Domestic,Corporate Office
0.213921283,$294 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$0 ,$528 ,2,Corporate Office,Premium,Corporate Office
0.307591623,$235 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$0 ,$423 ,2,Germany,Budget,Northern Europe
0.337696335,$258 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$0 ,$232 ,1,LOCAL,Domestic,Business
0.275431862,$287 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$30 ,$258 ,1,LOCAL,Premium,Business
0.492890995,$208 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$0 ,$187 ,1,UK,Freight,Western Europe
0.174422141,$229 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$0 ,"$1,032 ",5,Western Europe,Budget,Western Europe
0.268817204,$200 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$0 ,$360 ,2,Western Europe,Domestic,Western Europe
0.215189873,$289 ,EASYALPHS AIRLINE,$0 ,Oct,FY-2015,Q2,$29 ,$520 ,2,Western Europe,Premium,Western Europe
0.382559775,$272 ,EASYALPHS AIRLINE,$0 ,Nov,FY-2015,Q2,$0 ,$490 ,2,Corporate Office,Budget,Corporate Office
0.373320537,$389 ,EASYALPHS AIRLINE,$0 ,Nov,FY-2015,Q2,$30 ,$350 ,1,LOCAL,Freight,Business
0.177543186,$185 ,EASYALPHS AIRLINE,$0 ,Nov,FY-2015,Q2,$0 ,$333 ,2,Western Europe,Budget,Western Europe
0.513157895,$195 ,EASYALPHS AIRLINE,$1 ,Nov,FY-2015,Q2,$0 ,$176 ,1,Western Europe,Domestic,Western Europe
0.148752399,$155 ,EASYALPHS AIRLINE,$0 ,Dec,FY-2014,Q2,$0 ,$140 ,1,Western Europe,Premium,Western Europe
0.265625,$136 ,EASYALPHS AIRLINE,$0 ,Dec,FY-2015,Q2,$0 ,$367 ,3,Corporate Office,Domestic,Corporate Office
0.621855346,$264 ,EASYALPHS AIRLINE,$1 ,Dec,FY-2015,Q2,$67 ,$712 ,3,Corporate Office,Premium,Corporate Office
0.184980237,$117 ,EASYALPHS AIRLINE,$0 ,Dec,FY-2015,Q2,$0 ,$211 ,2,Western Europe,Domestic,Western Europe
0.260822511,$241 ,EASYALPHS AIRLINE,$0 ,Jan,FY-2014,Q3,$0 ,$217 ,1,Corporate Office,Budget,Corporate Office
0.419577735,$364 ,EASYALPHS AIRLINE,$0 ,Jan,FY-2014,Q3,$0 ,$984 ,3,Western Europe,Premium,Western Europe
0.205061082,$118 ,EASYALPHS AIRLINE,$0 ,Jan,FY-2015,Q3,$0 ,$212 ,2,Germany,Budget,Northern Europe
0.291746641,$304 ,EASYALPHS AIRLINE,$0 ,Jan,FY-2015,Q3,$0 ,$274 ,1,LOCAL,Domestic,Business
0.301204819,$100 ,EASYALPHS AIRLINE,$0 ,Jan,FY-2015,Q3,$0 ,$90 ,1,UK,Budget,Western Europe
0.198176583,$207 ,EASYALPHS AIRLINE,$0 ,Jan,FY-2015,Q3,$0 ,$372 ,2,Western Europe,Domestic,Western Europe
0.601727447,$627 ,EASYALPHS AIRLINE,$1 ,Feb,FY-2014,Q3,$0 ,$564 ,1,Western Europe,Domestic,Western Europe
0.338771593,$353 ,EASYALPHS AIRLINE,$0 ,Feb,FY-2014,Q3,$34 ,$635 ,2,Western Europe,Premium,Western Europe
0.198051948,$183 ,EASYALPHS AIRLINE,$0 ,Feb,FY-2015,Q3,$0 ,$165 ,1,Corporate Office,Domestic,Corporate Office
0.166506718,$174 ,EASYALPHS AIRLINE,$0 ,Feb,FY-2015,Q3,$0 ,$625 ,4,Western Europe,Budget,Western Europe
0.214011516,$223 ,EASYALPHS AIRLINE,$0 ,Feb,FY-2015,Q3,$0 ,$201 ,1,Western Europe,Domestic,Western Europe
0.106586826,$178 ,EASYALPHS AIRLINE,$0 ,Feb,FY-2015,Q3,$0 ,$320 ,2,Western Europe,Premium,Western Europe
0.201946472,$332 ,EASYALPHS AIRLINE,$0 ,Mar,FY-2014,Q3,$0 ,$299 ,1,Corporate Office,Budget,Corporate Office
0.307930607,$249 ,EASYALPHS AIRLINE,$0 ,Mar,FY-2014,Q3,$0 ,$447 ,2,Corporate Office,Premium,Corporate Office
0.600896861,$268 ,EASYALPHS AIRLINE,$1 ,Mar,FY-2014,Q3,$0 ,$241 ,1,UK,Budget,Western Europe
0.184073107,$423 ,EASYALPHS AIRLINE,$0 ,Mar,FY-2014,Q3,$0 ,$381 ,1,Western Europe,Budget,Western Europe
0.309980806,$323 ,EASYALPHS AIRLINE,$0 ,Mar,FY-2014,Q3,$0 ,$581 ,2,Western Europe,Premium,Western Europe
0.32464455,$137 ,EASYALPHS AIRLINE,$0 ,Mar,FY-2015,Q3,$0 ,$123 ,1,Corporate Office,Budget,Corporate Office
0.283403657,$202 ,EASYALPHS AIRLINE,$0 ,Mar,FY-2015,Q3,$0 ,$363 ,2,Corporate Office,Domestic,Corporate Office
0.379146919,$160 ,EASYALPHS AIRLINE,$0 ,Mar,FY-2015,Q3,$0 ,$144 ,1,Corporate Office,Freight,Corporate Office
0.712140175,$285 ,EASYALPHS AIRLINE,$1 ,Mar,FY-2015,Q3,$0 ,$512 ,2,UK,Premium,Western Europe
0.115163148,$120 ,EASYALPHS AIRLINE,$0 ,Mar,FY-2015,Q3,$0 ,$108 ,1,Western Europe,Budget,Western Europe
0.658940397,$398 ,EASYALPHS AIRLINE,$1 ,Apr,FY-2014,Q4,$0 ,$358 ,1,Corporate Office,Budget,Corporate Office
0.510364546,$357 ,EASYALPHS AIRLINE,$1 ,Apr,FY-2014,Q4,$0 ,$643 ,2,Corporate Office,Premium,Corporate Office
0.281021898,$231 ,EASYALPHS AIRLINE,$0 ,Apr,FY-2014,Q4,$0 ,$208 ,1,LOCAL,Budget,Business
0.363723608,$379 ,EASYALPHS AIRLINE,$0 ,Apr,FY-2014,Q4,$0 ,$341 ,1,LOCAL,Premium,Business
0.792105263,$301 ,EASYALPHS AIRLINE,$1 ,Apr,FY-2014,Q4,$0 ,$271 ,1,UK,Budget,Western Europe
0.41607565,$352 ,EASYALPHS AIRLINE,$0 ,Apr,FY-2014,Q4,$0 ,$317 ,1,UK,Freight,Western Europe
0.434210526,$165 ,EASYALPHS AIRLINE,$0 ,Apr,FY-2014,Q4,$0 ,$149 ,1,UK,Premium,Western Europe
0.247585837,$308 ,EASYALPHS AIRLINE,$0 ,Apr,FY-2014,Q4,$0 ,$831 ,3,Western Europe,Budget,Western Europe
0.327255278,$341 ,EASYALPHS AIRLINE,$0 ,Apr,FY-2014,Q4,$0 ,$614 ,2,Western Europe,Domestic,Western Europe
0.37428023,$390 ,EASYALPHS AIRLINE,$0 ,Apr,FY-2014,Q4,$0 ,$351 ,1,Western Europe,Freight,Western Europe
0.251439539,$262 ,EASYALPHS AIRLINE,$0 ,Apr,FY-2014,Q4,$0 ,$472 ,2,Western Europe,Premium,Western Europe
0.616591928,$275 ,EASYALPHS AIRLINE,$1 ,May,FY-2014,Q4,$0 ,$248 ,1,Corporate Office,Budget,Corporate Office
0.358225108,$331 ,EASYALPHS AIRLINE,$0 ,May,FY-2014,Q4,$0 ,$298 ,1,Corporate Office,Domestic,Corporate Office
0.697563559,$439 ,EASYALPHS AIRLINE,$1 ,May,FY-2014,Q4,$29 ,"$1,185 ",3,Corporate Office,Premium,Corporate Office
0.380952381,$176 ,EASYALPHS AIRLINE,$0 ,May,FY-2014,Q4,$0 ,$158 ,1,LOCAL,Budget,Business
0.332446809,$333 ,EASYALPHS AIRLINE,$0 ,May,FY-2014,Q4,$0 ,$900 ,3,LOCAL,Premium,Business
0.211132438,$220 ,EASYALPHS AIRLINE,$0 ,May,FY-2014,Q4,$0 ,$198 ,1,Western Europe,Domestic,Western Europe
0.247920665,$258 ,EASYALPHS AIRLINE,$0 ,May,FY-2014,Q4,$0 ,$698 ,3,Western Europe,Premium,Western Europe
0.359543011,$268 ,EASYALPHS AIRLINE,$0 ,Jun,FY-2014,Q4,$0 ,$482 ,2,Corporate Office,Domestic,Corporate Office
0.878923767,$392 ,EASYALPHS AIRLINE,$1 ,Jun,FY-2014,Q4,$0 ,$353 ,1,Corporate Office,Premium,Corporate Office
0.791469194,$334 ,EASYALPHS AIRLINE,$1 ,Jun,FY-2014,Q4,$52 ,$601 ,2,LOCAL,Premium,Business
0.524663677,$234 ,EASYALPHS AIRLINE,$1 ,Jun,FY-2014,Q4,$0 ,$211 ,1,UK,Budget,Western Europe
0.27831094,$290 ,EASYALPHS AIRLINE,$0 ,Jun,FY-2014,Q4,$0 ,$261 ,1,Western Europe,Premium,Western Europe
0.144448084,$441 ,EGYPTAIR,$0 ,Mar,FY-2014,Q3,$0 ,"$1,191 ",3,Corporate Office,Freight,Corporate Office
0.159333104,$927 ,EGYPTAIR,$0 ,May,FY-2014,Q4,$0 ,$834 ,1,MiddleEast,Freight,Middle East & Africa
0.302317073,"$1,240 ",EL AL ISRAEL AIRLINES,$0 ,Aug,FY-2015,Q1,"$2,479 ","$2,231 ",2,LOCAL,Freight,Business
0.283196475,"$1,414 ",EL AL ISRAEL AIRLINES,$0 ,Jan,FY-2014,Q3,$0 ,"$1,273 ",1,MiddleEast,Premium,Middle East & Africa
0.13348564,"$1,227 ",EMIRATES AIRLINES,$0 ,Jul,FY-2015,Q1,$0 ,"$1,104 ",1,Corporate Office,Premium,Corporate Office
0.066726297,$746 ,EMIRATES AIRLINES,$0 ,Jul,FY-2015,Q1,$0 ,$671 ,1,MiddleEast,Budget,Middle East & Africa
0.354735809,"$3,253 ",EMIRATES AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,"$11,710 ",4,Corporate Office,Domestic,Corporate Office
0.368472585,"$3,387 ",EMIRATES AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,"$3,048 ",1,Corporate Office,Premium,Corporate Office
0.161987647,"$1,154 ",EMIRATES AIRLINES,$0 ,Aug,FY-2015,Q1,$147 ,"$1,039 ",1,LOCAL,Freight,Business
0.530514011,"$3,086 ",EMIRATES AIRLINES,$1 ,Sep,FY-2015,Q1,$0 ,"$2,777 ",1,Corporate Office,Budget,Corporate Office
0.379895561,"$3,492 ",EMIRATES AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,"$3,143 ",1,Corporate Office,Freight,Corporate Office
0.227272727,"$2,113 ",EMIRATES AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,"$5,706 ",3,Corporate Office,Premium,Corporate Office
0.118374558,"$1,139 ",EMIRATES AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,"$1,025 ",1,India,Domestic,Sourth East Asia
0.136165811,"$1,272 ",EMIRATES AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,"$3,435 ",3,LOCAL,Premium,Business
0.166231506,"$1,528 ",EMIRATES AIRLINES,$0 ,Oct,FY-2015,Q2,$0 ,"$1,375 ",1,Corporate Office,Budget,Corporate Office
0.424934726,"$1,953 ",EMIRATES AIRLINES,$0 ,Oct,FY-2015,Q2,$0 ,"$1,758 ",1,Corporate Office,Domestic,Corporate Office
0.159055607,"$1,024 ",EMIRATES AIRLINES,$0 ,Nov,FY-2015,Q2,$383 ,$922 ,1,Corporate Office,Premium,Corporate Office
0.113908211,"$1,032 ",EMIRATES AIRLINES,$0 ,Nov,FY-2015,Q2,$0 ,"$2,786 ",3,LOCAL,Premium,Business
0.370322019,"$3,404 ",EMIRATES AIRLINES,$0 ,Dec,FY-2014,Q2,$0 ,"$3,064 ",1,Corporate Office,Premium,Corporate Office
0.073583781,$823 ,EMIRATES AIRLINES,$0 ,Dec,FY-2015,Q2,$124 ,"$2,221 ",3,MiddleEast,Budget,Middle East & Africa
0.222027768,"$1,903 ",EMIRATES AIRLINES,$0 ,Jan,FY-2014,Q3,$0 ,"$3,425 ",2,LOCAL,Premium,Business
0.255330722,"$2,347 ",EMIRATES AIRLINES,$0 ,Jan,FY-2015,Q3,$0 ,"$2,112 ",1,Corporate Office,Budget,Corporate Office
0.099981953,"$1,108 ",EMIRATES AIRLINES,$0 ,Jan,FY-2015,Q3,$0 ,$997 ,1,Corporate Office,Domestic,Corporate Office
0.255330722,"$2,347 ",EMIRATES AIRLINES,$0 ,Jan,FY-2015,Q3,$0 ,"$2,112 ",1,Corporate Office,Premium,Corporate Office
0.131989191,"$1,270 ",EMIRATES AIRLINES,$0 ,Feb,FY-2015,Q3,$0 ,"$1,143 ",1,APAC,Domestic,Asia Pacific
0.101202609,$993 ,EMIRATES AIRLINES,$0 ,Feb,FY-2015,Q3,$0 ,$894 ,1,Corporate Office,Premium,Corporate Office
0.139664804,$700 ,EMIRATES AIRLINES,$0 ,Feb,FY-2015,Q3,$0 ,$630 ,1,Western Europe,Domestic,Western Europe
0.071735242,$802 ,EMIRATES AIRLINES,$0 ,Mar,FY-2014,Q3,$0 ,"$1,444 ",2,Corporate Office,Budget,Corporate Office
0.137006356,"$1,279 ",EMIRATES AIRLINES,$0 ,Mar,FY-2015,Q3,$0 ,"$3,453 ",3,Corporate Office,Premium,Corporate Office
0.161879896,$744 ,EMIRATES AIRLINES,$0 ,Mar,FY-2015,Q3,$88 ,$670 ,1,Western Europe,Premium,Western Europe
0.076296959,$853 ,EMIRATES AIRLINES,$0 ,Apr,FY-2014,Q4,$0 ,$768 ,1,Corporate Office,Budget,Corporate Office
0.588858865,"$2,833 ",EMIRATES AIRLINES,$1 ,Apr,FY-2014,Q4,$0 ,"$2,550 ",1,Corporate Office,Domestic,Corporate Office
0.384609806,"$2,652 ",EMIRATES AIRLINES,$0 ,Apr,FY-2014,Q4,$630 ,"$4,773 ",2,Corporate Office,Premium,Corporate Office
0.164556962,"$1,482 ",EMIRATES AIRLINES,$0 ,Jun,FY-2014,Q4,$0 ,"$1,334 ",1,Corporate Office,Premium,Corporate Office
0.172866521,$158 ,ESTONIAN AIR,$0 ,Oct,FY-2015,Q2,$0 ,$142 ,1,LOCAL,Domestic,Central and Eastern Europe
0.203471387,"$1,184 ",ETIHAD AIRWAYS,$0 ,Aug,FY-2015,Q1,$0 ,"$1,066 ",1,Western Europe,Premium,Western Europe
0.167319408,"$1,538 ",ETIHAD AIRWAYS,$0 ,Sep,FY-2015,Q1,$0 ,"$1,384 ",1,Corporate Office,Domestic,Corporate Office
0.129494908,"$1,246 ",ETIHAD AIRWAYS,$0 ,Oct,FY-2015,Q2,$0 ,"$1,121 ",1,LOCAL,Premium,Business
0.211597041,"$1,945 ",ETIHAD AIRWAYS,$0 ,Nov,FY-2015,Q2,$0 ,"$1,751 ",1,Corporate Office,Premium,Corporate Office
0.167965601,"$1,563 ",ETIHAD AIRWAYS,$0 ,Jan,FY-2015,Q3,$0 ,"$2,813 ",2,Corporate Office,Premium,Corporate Office
0.162967798,"$1,498 ",ETIHAD AIRWAYS,$0 ,Feb,FY-2015,Q3,$0 ,"$2,696 ",2,Corporate Office,Freight,Corporate Office
0.228858428,"$2,104 ",ETIHAD AIRWAYS,$0 ,Mar,FY-2014,Q3,$0 ,"$5,680 ",3,Corporate Office,Domestic,Corporate Office
0.005657093,$52 ,ETIHAD AIRWAYS,$0 ,Apr,FY-2014,Q4,$0 ,$47 ,0,Corporate Office,Domestic,Corporate Office
0.177386422,"$2,085 ",EVA AIRWAYS,$0 ,Feb,FY-2014,Q3,$0 ,"$1,877 ",1,LOCAL,Freight,Business
0.316561845,"$3,624 ",EVA AIRWAYS,$0 ,Jun,FY-2014,Q4,$0 ,"$3,262 ",1,APAC,Domestic,Asia Pacific
0.539555556,$202 ,FALCON AIRLINES,$1 ,Jul,FY-2015,Q1,$52 ,$546 ,3,Corporate Office,Budget,Corporate Office
0.631846958,"$1,530 ",FALCON AIRLINES,$1 ,Jul,FY-2015,Q1,$367 ,"$8,264 ",6,Corporate Office,Domestic,Corporate Office
0.788219424,$877 ,FALCON AIRLINES,$1 ,Jul,FY-2015,Q1,$831 ,"$1,578 ",2,Corporate Office,Premium,Corporate Office
0.364696734,$235 ,FALCON AIRLINES,$0 ,Jul,FY-2015,Q1,$114 ,$422 ,2,Germany,Budget,Northern Europe
0.611642743,$384 ,FALCON AIRLINES,$1 ,Jul,FY-2015,Q1,$197 ,$690 ,2,Germany,Premium,Northern Europe
0.765550239,$640 ,FALCON AIRLINES,$1 ,Jul,FY-2015,Q1,$115 ,$576 ,1,LOCAL,Budget,Business
0.345378151,$617 ,FALCON AIRLINES,$0 ,Jul,FY-2015,Q1,$166 ,"$1,110 ",2,LOCAL,Budget,Central and Eastern Europe
0.769138756,$643 ,FALCON AIRLINES,$1 ,Jul,FY-2015,Q1,$11 ,$579 ,1,LOCAL,Domestic,Business
0.172739773,"$1,005 ",FALCON AIRLINES,$0 ,Jul,FY-2015,Q1,$0 ,"$1,809 ",2,MiddleEast,Freight,Middle East & Africa
0.675239234,$565 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$22 ,"$1,016 ",2,APAC,Budget,Asia Pacific
0.641148325,$536 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$30 ,$482 ,1,Corporate Office,Budget,Corporate Office
0.404163145,"$1,275 ",FALCON AIRLINES,$0 ,Aug,FY-2015,Q1,$125 ,"$3,443 ",3,Corporate Office,Domestic,Corporate Office
1.228486647,$828 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$532 ,"$2,236 ",3,Corporate Office,Premium,Corporate Office
0.659194876,$360 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$247 ,"$1,297 ",4,Germany,Budget,Northern Europe
0.728888889,$328 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$48 ,$295 ,1,Germany,Domestic,Northern Europe
0.699760766,$585 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$127 ,$527 ,1,Germany,Freight,Northern Europe
0.641148325,$536 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$30 ,$482 ,1,LOCAL,Budget,Business
0.799043062,$668 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$62 ,$601 ,1,LOCAL,Domestic,Business
0.621859296,$990 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$0 ,$891 ,1,LOCAL,Domestic,Central and Eastern Europe
0.650717703,$544 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$62 ,$490 ,1,LOCAL,Freight,Central and Eastern Europe
0.164159751,"$1,266 ",FALCON AIRLINES,$0 ,Aug,FY-2015,Q1,$0 ,"$1,139 ",1,United States,Domestic,United States
0.602605863,$925 ,FALCON AIRLINES,$1 ,Aug,FY-2015,Q1,$115 ,"$1,665 ",2,Western Europe,Domestic,Western Europe
1.588888889,$715 ,FALCON AIRLINES,$2 ,Sep,FY-2015,Q1,$446 ,$644 ,1,Corporate Office,Budget,Corporate Office
0.215545395,$660 ,FALCON AIRLINES,$0 ,Sep,FY-2015,Q1,$0 ,$594 ,1,Corporate Office,Domestic,Corporate Office
1.911111111,$860 ,FALCON AIRLINES,$2 ,Sep,FY-2015,Q1,$113 ,$774 ,1,Corporate Office,Freight,Corporate Office
0.2663526,$980 ,FALCON AIRLINES,$0 ,Sep,FY-2015,Q1,$207 ,"$2,646 ",3,Corporate Office,Premium,Corporate Office
0.526614833,$440 ,FALCON AIRLINES,$1 ,Sep,FY-2015,Q1,$240 ,"$1,585 ",4,Germany,Budget,Northern Europe
0.855263158,$715 ,FALCON AIRLINES,$1 ,Sep,FY-2015,Q1,$140 ,$644 ,1,Germany,Domestic,Northern Europe
0.629186603,$526 ,FALCON AIRLINES,$1 ,Sep,FY-2015,Q1,$10 ,$473 ,1,Germany,Freight,Northern Europe
0.780997305,$580 ,FALCON AIRLINES,$1 ,Sep,FY-2015,Q1,$262 ,"$2,086 ",4,Germany,Premium,Northern Europe
0.734449761,$614 ,FALCON AIRLINES,$1 ,Sep,FY-2015,Q1,$177 ,$553 ,1,LOCAL,Budget,Central and Eastern Europe
0.604353393,$472 ,FALCON AIRLINES,$1 ,Sep,FY-2015,Q1,$10 ,$425 ,1,LOCAL,Domestic,Business
0.795454545,$665 ,FALCON AIRLINES,$1 ,Sep,FY-2015,Q1,$192 ,$599 ,1,LOCAL,Domestic,Central and Eastern Europe
0.909090909,$760 ,FALCON AIRLINES,$1 ,Sep,FY-2015,Q1,$11 ,$684 ,1,Western Europe,Budget,Western Europe
1.159090909,$969 ,FALCON AIRLINES,$1 ,Sep,FY-2015,Q1,$502 ,$872 ,1,Western Europe,Domestic,Western Europe
0.61722488,$516 ,FALCON AIRLINES,$1 ,Oct,FY-2015,Q2,$20 ,$929 ,2,Corporate Office,Budget,Corporate Office
1.181959565,$760 ,FALCON AIRLINES,$1 ,Oct,FY-2015,Q2,$801 ,"$1,368 ",2,Corporate Office,Domestic,Corporate Office
0.804821151,$518 ,FALCON AIRLINES,$1 ,Oct,FY-2015,Q2,$91 ,$932 ,2,Corporate Office,Premium,Corporate Office
0.54011154,$360 ,FALCON AIRLINES,$1 ,Oct,FY-2015,Q2,$875 ,"$2,266 ",7,Germany,Budget,Northern Europe
0.499528746,$353 ,FALCON AIRLINES,$0 ,Oct,FY-2015,Q2,$97 ,$954 ,3,Germany,Freight,Northern Europe
0.71291866,$596 ,FALCON AIRLINES,$1 ,Oct,FY-2015,Q2,$172 ,$536 ,1,Germany,Premium,Northern Europe
0.367798742,"$2,924 ",FALCON AIRLINES,$0 ,Oct,FY-2015,Q2,$0 ,"$2,632 ",1,India,Freight,Sourth East Asia
0.710526316,$594 ,FALCON AIRLINES,$1 ,Oct,FY-2015,Q2,$77 ,$535 ,1,LOCAL,Budget,Central and Eastern Europe
0.710526316,$594 ,FALCON AIRLINES,$1 ,Oct,FY-2015,Q2,$171 ,$535 ,1,LOCAL,Domestic,Business
0.467391304,$688 ,FALCON AIRLINES,$0 ,Oct,FY-2015,Q2,$0 ,$619 ,1,LOCAL,Domestic,Central and Eastern Europe
0.644335512,$592 ,FALCON AIRLINES,$1 ,Oct,FY-2015,Q2,$3 ,"$1,065 ",2,Western Europe,Budget,Western Europe
0.379457917,$532 ,FALCON AIRLINES,$0 ,Nov,FY-2014,Q2,$10 ,$479 ,1,Corporate Office,Domestic,Corporate Office
0.356962876,$850 ,FALCON AIRLINES,$0 ,Nov,FY-2015,Q2,$218 ,"$3,825 ",5,Corporate Office,Domestic,Corporate Office
0.719158613,$633 ,FALCON AIRLINES,$1 ,Nov,FY-2015,Q2,$173 ,"$2,277 ",4,Corporate Office,Premium,Corporate Office
0.511970534,$417 ,FALCON AIRLINES,$1 ,Nov,FY-2015,Q2,$536 ,"$1,501 ",4,Germany,Budget,Northern Europe
0.55,$385 ,FALCON AIRLINES,$1 ,Nov,FY-2015,Q2,$10 ,$347 ,1,LOCAL,Premium,Business
0.442211055,$528 ,FALCON AIRLINES,$0 ,Nov,FY-2015,Q2,$95 ,$475 ,1,Western Europe,Budget,Western Europe
0.866837388,$677 ,FALCON AIRLINES,$1 ,Nov,FY-2015,Q2,$15 ,$609 ,1,Western Europe,Domestic,Western Europe
0.410364146,$293 ,FALCON AIRLINES,$0 ,Nov,FY-2015,Q2,$11 ,$264 ,1,Western Europe,Premium,Western Europe
0.657894737,$550 ,FALCON AIRLINES,$1 ,Dec,FY-2014,Q2,$108 ,$495 ,1,Corporate Office,Budget,Corporate Office
0.216586988,"$2,084 ",FALCON AIRLINES,$0 ,Dec,FY-2014,Q2,$0 ,"$1,876 ",1,Corporate Office,Premium,Corporate Office
0.281698565,$236 ,FALCON AIRLINES,$0 ,Dec,FY-2014,Q2,$67 ,$424 ,2,Germany,Premium,Northern Europe
0.322966507,$270 ,FALCON AIRLINES,$0 ,Dec,FY-2014,Q2,$107 ,$243 ,1,LOCAL,Budget,Central and Eastern Europe
0.432535885,$301 ,FALCON AIRLINES,$0 ,Dec,FY-2014,Q2,$482 ,"$1,627 ",6,Western Europe,Domestic,Western Europe
0.343783335,$725 ,FALCON AIRLINES,$0 ,Dec,FY-2015,Q2,$857 ,"$5,221 ",8,Corporate Office,Domestic,Corporate Office
0.651913876,$545 ,FALCON AIRLINES,$1 ,Dec,FY-2015,Q2,$207 ,$981 ,2,Corporate Office,Premium,Corporate Office
0.686913146,$468 ,FALCON AIRLINES,$1 ,Dec,FY-2015,Q2,"$1,031 ","$2,107 ",5,Germany,Budget,Northern Europe
